Event RA Dec t0 tE Ibl I0 Field Layer
OGLE-2018-BLG-0185 267.3220833333333 -30.10527777777778 2458198.965 91.713 16.184 18.731 EUC_LE1_VIS-67070-1-C_20250323T112956.000000Z_01_01_01.00.fits.gz 45
OGLE-2018-BLG-0237 268.645 -30.024166666666662 2458178.672 7.701 18.929 18.929 EUC_LE1_VIS-67070-1-C_20250324T014224.000000Z_01_01_01.00.fits.gz 13
OGLE-2018-BLG-0273 269.06875 -29.029722222222222 2458287.978 163.12 18.651 18.651 EUC_LE1_VIS-67070-1-C_20250324T081654.000000Z_01_01_01.00.fits.gz 71
OGLE-2018-BLG-0323 268.80916666666667 -29.01833333333333 2458185.37 2.515 19.308 19.308 EUC_LE1_VIS-67070-1-C_20250324T063154.000000Z_01_01_01.00.fits.gz 65
OGLE-2018-BLG-0338 267.77958333333333 -29.073055555555555 2458188.25 8.994 19.366 19.366 EUC_LE1_VIS-67070-1-C_20250323T160051.000000Z_01_01_01.00.fits.gz 99
OGLE-2018-BLG-0343 269.44375 -29.738611111111112 2458189.485 5.607 19.282 19.282 EUC_LE1_VIS-67070-1-C_20250324T054759.000000Z_01_01_01.00.fits.gz 136
OGLE-2018-BLG-0384 268.29375 -28.8975 2458199.342 1.18 17.405 17.405 EUC_LE1_VIS-67070-1-C_20250323T202522.000000Z_01_01_01.00.fits.gz 143
OGLE-2018-BLG-0386 267.7425 -29.765 2458216.146 348.224 20.461 23.017 EUC_LE1_VIS-67070-1-C_20250323T134016.000000Z_01_01_01.00.fits.gz 86
OGLE-2018-BLG-0394 269.31375 -28.649444444444445 2458195.231 3.673 18.824 18.824 EUC_LE1_VIS-67070-1-C_20250324T080834.000000Z_01_01_01.00.fits.gz 98
OGLE-2018-BLG-0397 268.76916666666665 -29.995833333333334 2458215.26 26.074 19.031 19.031 EUC_LE1_VIS-67070-1-C_20250324T015044.000000Z_01_01_01.00.fits.gz 17
OGLE-2018-BLG-0455 268.70166666666665 -29.578333333333333 2458200.98 3.162 18.342 18.342 EUC_LE1_VIS-67070-1-C_20250324T041119.000000Z_01_01_01.00.fits.gz 40
OGLE-2018-BLG-0514 267.21375 -30.071666666666665 2458224.669 15.232 18.532 18.532 EUC_LE1_VIS-67070-1-C_20250323T115516.000000Z_01_01_01.00.fits.gz 44
OGLE-2018-BLG-0528 268.4066666666667 -29.037222222222223 2458213.493 2.555 18.5 18.5 EUC_LE1_VIS-67070-1-C_20250323T223745.000000Z_01_01_01.00.fits.gz 80
OGLE-2018-BLG-0530 268.56666666666666 -29.343888888888888 2458211.788 0.271 19.047 19.047 EUC_LE1_VIS-67070-1-C_20250323T225425.000000Z_01_01_01.00.fits.gz 111
OGLE-2018-BLG-0604 268.25249999999994 -28.97 2458225.2 1.539 17.861 17.861 EUC_LE1_VIS-67070-1-C_20250323T225425.000000Z_01_01_01.00.fits.gz 83
OGLE-2018-BLG-0607 269.0604166666667 -28.50805555555556 2458227.831 4.132 19.289 19.289 EUC_LE1_VIS-67070-1-C_20250324T061514.000000Z_01_01_01.00.fits.gz 95
OGLE-2018-BLG-0608 268.65791666666667 -29.216666666666665 2458223.357 43.13 18.94 18.94 EUC_LE1_VIS-67070-1-C_20250324T041939.000000Z_01_01_01.00.fits.gz 13
OGLE-2018-BLG-0623 269.1358333333333 -29.688333333333333 2458225.893 7.671 18.194 18.194 EUC_LE1_VIS-67070-1-C_20250324T053939.000000Z_01_01_01.00.fits.gz 132
OGLE-2018-BLG-0665 267.6504166666667 -30.27 2458234.609 9.1 20.27 20.27 EUC_LE1_VIS-67070-1-C_20250323T133156.000000Z_01_01_01.00.fits.gz 140
OGLE-2018-BLG-0668 269.43249999999995 -29.849444444444444 2458230.234 4.844 20.285 20.285 EUC_LE1_VIS-67070-1-C_20250324T053939.000000Z_01_01_01.00.fits.gz 133
OGLE-2018-BLG-0707 268.55625 -29.04611111111112 2458240.252 12.241 18.055 18.055 EUC_LE1_VIS-67070-1-C_20250323T224605.000000Z_01_01_01.00.fits.gz 73
OGLE-2018-BLG-0724 268.33916666666664 -29.284722222222225 2458293.654 41.325 16.346 16.346 EUC_LE1_VIS-67070-1-C_20250323T230245.000000Z_01_01_01.00.fits.gz 105
OGLE-2018-BLG-0752 268.11833333333334 -28.39305555555556 2458258.694 86.671 20.467 20.467 EUC_LE1_VIS-67070-1-C_20250323T184022.000000Z_01_01_01.00.fits.gz 21
OGLE-2018-BLG-0753 269.1408333333333 -28.47583333333333 2458251.396 17.043 18.93 18.93 EUC_LE1_VIS-67070-1-C_20250324T080834.000000Z_01_01_01.00.fits.gz 96
OGLE-2018-BLG-0776 268.5383333333333 -28.828888888888887 2458257.071 19.217 18.082 19.657 EUC_LE1_VIS-67070-1-C_20250323T204202.000000Z_01_01_01.00.fits.gz 140
OGLE-2018-BLG-0782 268.75 -29.201666666666664 2458255.6 21.164 19.145 19.145 EUC_LE1_VIS-67070-1-C_20250324T041939.000000Z_01_01_01.00.fits.gz 14
OGLE-2018-BLG-0807 268.29375 -28.99888888888889 2458253.787 3.256 19.41 19.41 EUC_LE1_VIS-67070-1-C_20250323T224605.000000Z_01_01_01.00.fits.gz 84
OGLE-2018-BLG-0826 267.7583333333333 -30.07583333333333 2458255.018 2.959 19.234 19.234 EUC_LE1_VIS-67070-1-C_20250323T131516.000000Z_01_01_01.00.fits.gz 112
OGLE-2018-BLG-0829 268.8320833333334 -29.78555555555556 2458255.984 1.315 18.527 18.527 EUC_LE1_VIS-67070-1-C_20250324T040259.000000Z_01_01_01.00.fits.gz 65
OGLE-2018-BLG-0865 268.69291666666663 -28.891944444444444 2458262.566 6.385 17.536 17.536 EUC_LE1_VIS-67070-1-C_20250324T063154.000000Z_01_01_01.00.fits.gz 49
OGLE-2018-BLG-0872 269.2620833333333 -29.6575 2458270.145 393.566 18.927 22.019 EUC_LE1_VIS-67070-1-C_20250324T053939.000000Z_01_01_01.00.fits.gz 128
OGLE-2018-BLG-0880 268.9145833333333 -29.33722222222222 2458262.944 1.794 18.146 18.146 EUC_LE1_VIS-67070-1-C_20250324T035439.000000Z_01_01_01.00.fits.gz 24
OGLE-2018-BLG-0896 268.8308333333333 -28.539166666666667 2458260.291 8.385 19.535 19.535 EUC_LE1_VIS-67070-1-C_20250324T061514.000000Z_01_01_01.00.fits.gz 18
OGLE-2018-BLG-0913 268.4579166666667 -29.98361111111112 2458267.318 4.493 18.782 18.782 EUC_LE1_VIS-67070-1-C_20250324T011508.000000Z_01_01_01.00.fits.gz 104
OGLE-2018-BLG-0917 269.12875 -30.021944444444443 2458318.032 74.67 18.927 19.842 EUC_LE1_VIS-67070-1-C_20250324T031904.000000Z_01_01_01.00.fits.gz 91
OGLE-2018-BLG-0938 269.41125 -30.0225 2458317.962 45.031 16.386 16.386 EUC_LE1_VIS-67070-1-C_20250324T033544.000000Z_01_01_01.00.fits.gz 85
OGLE-2018-BLG-0975 269.25875 -29.97888888888889 2458274.242 4.427 18.27 18.27 EUC_LE1_VIS-67070-1-C_20250324T034404.000000Z_01_01_01.00.fits.gz 89
OGLE-2018-BLG-1008 267.84708333333333 -29.11305555555556 2458277.29 7.2 20.215 20.215 EUC_LE1_VIS-67070-1-C_20250323T205245.000000Z_01_01_01.00.fits.gz 4
OGLE-2018-BLG-1025 268.23291666666665 -29.004722222222224 2458276.964 7.738 19.414 22.339 EUC_LE1_VIS-67070-1-C_20250323T224605.000000Z_01_01_01.00.fits.gz 83
OGLE-2018-BLG-1029 268.7275 -30.28638888888889 2458279.316 7.062 20.045 20.938 EUC_LE1_VIS-67070-1-C_20250324T014224.000000Z_01_01_01.00.fits.gz 38
OGLE-2018-BLG-1038 268.9820833333333 -29.04611111111112 2458287.062 27.856 20.194 20.194 EUC_LE1_VIS-67070-1-C_20250324T061514.000000Z_01_01_01.00.fits.gz 69
OGLE-2018-BLG-1056 267.6116666666667 -29.773888888888887 2458281.353 1.396 17.662 17.662 EUC_LE1_VIS-67070-1-C_20250323T132336.000000Z_01_01_01.00.fits.gz 92
OGLE-2018-BLG-1080 268.8533333333333 -28.75361111111112 2458283.579 1.296 18.878 18.878 EUC_LE1_VIS-67070-1-C_20250324T064014.000000Z_01_01_01.00.fits.gz 44
OGLE-2018-BLG-1089 268.42749999999995 -28.95583333333333 2458291.74 11.845 19.652 19.652 EUC_LE1_VIS-67070-1-C_20250323T225425.000000Z_01_01_01.00.fits.gz 80
OGLE-2018-BLG-1092 267.8908333333334 -28.629444444444445 2458302.107 16.928 19.588 20.075 EUC_LE1_VIS-67070-1-C_20250323T184842.000000Z_01_01_01.00.fits.gz 37
OGLE-2018-BLG-1093 268.09583333333336 -28.468888888888888 2458291.485 4.132 15.963 15.963 EUC_LE1_VIS-67070-1-C_20250323T185702.000000Z_01_01_01.00.fits.gz 30
OGLE-2018-BLG-1096 268.0175 -29.954722222222223 2458288.096 19.058 18.446 18.446 EUC_LE1_VIS-67070-1-C_20250323T231328.000000Z_01_01_01.00.fits.gz 18
OGLE-2018-BLG-1099 269.2816666666667 -28.49083333333333 2458307.476 39.538 18.696 18.696 EUC_LE1_VIS-67070-1-C_20250324T080014.000000Z_01_01_01.00.fits.gz 87
OGLE-2018-BLG-1183 268.35083333333336 -28.857222222222223 2458447.445 178.661 15.618 15.618 EUC_LE1_VIS-67070-1-C_20250323T201702.000000Z_01_01_01.00.fits.gz 129
OGLE-2018-BLG-1202 267.5470833333333 -30.059722222222224 2458308.105 3.867 18.755 18.755 EUC_LE1_VIS-67070-1-C_20250323T132336.000000Z_01_01_01.00.fits.gz 120
OGLE-2018-BLG-1203 269.23875 -28.56194444444445 2458303.967 113.391 18.412 21.563 EUC_LE1_VIS-67070-1-C_20250324T080014.000000Z_01_01_01.00.fits.gz 89
OGLE-2018-BLG-1239 267.7879166666667 -29.35333333333333 2458309.839 1.792 20.033 20.033 EUC_LE1_VIS-67070-1-C_20250323T153551.000000Z_01_01_01.00.fits.gz 109
OGLE-2018-BLG-1270 268.98 -29.648055555555555 2458312.678 3.932 19.577 19.577 EUC_LE1_VIS-67070-1-C_20250324T040259.000000Z_01_01_01.00.fits.gz 57
OGLE-2018-BLG-1304 268.5633333333333 -29.964166666666667 2458314.654 28.712 18.444 18.444 EUC_LE1_VIS-67070-1-C_20250324T005828.000000Z_01_01_01.00.fits.gz 85
OGLE-2018-BLG-1305 269.0654166666667 -28.59027777777777 2458315.774 28.359 17.93 20.79 EUC_LE1_VIS-67070-1-C_20250324T081654.000000Z_01_01_01.00.fits.gz 107
OGLE-2018-BLG-1317 268.0070833333333 -28.76722222222222 2458316.088 0.34 14.836 14.836 EUC_LE1_VIS-67070-1-C_20250323T184842.000000Z_01_01_01.00.fits.gz 53
OGLE-2018-BLG-1318 269.37041666666664 -29.634166666666665 2458334.957 36.824 15.214 15.214 EUC_LE1_VIS-67070-1-C_20250324T054759.000000Z_01_01_01.00.fits.gz 123
OGLE-2018-BLG-1320 267.73541666666665 -29.89472222222222 2458367.293 38.808 16.885 16.885 EUC_LE1_VIS-67070-1-C_20250323T132336.000000Z_01_01_01.00.fits.gz 99
OGLE-2018-BLG-1325 269.24666666666667 -30.35 2458320.366 0.192 18.33 18.33 EUC_LE1_VIS-67070-1-C_20250324T033544.000000Z_01_01_01.00.fits.gz 128
OGLE-2018-BLG-1336 269.05583333333334 -30.33 2458321.763 1.345 19.342 19.342 EUC_LE1_VIS-67070-1-C_20250324T032724.000000Z_01_01_01.00.fits.gz 118
OGLE-2018-BLG-1339 268.4575 -29.2075 2458337.877 13.65 18.185 18.185 EUC_LE1_VIS-67070-1-C_20250323T230245.000000Z_01_01_01.00.fits.gz 104
OGLE-2018-BLG-1343 268.59166666666664 -28.71527777777778 2458401.487 41.749 15.531 15.531 EUC_LE1_VIS-67070-1-C_20250323T203342.000000Z_01_01_01.00.fits.gz 124
OGLE-2018-BLG-1344 268.23 -28.821666666666665 2458334.885 7.11 19.539 19.539 EUC_LE1_VIS-67070-1-C_20250323T183202.000000Z_01_01_01.00.fits.gz 58
OGLE-2018-BLG-1345 268.23291666666665 -28.59083333333333 2458406.566 47.694 17.115 17.115 EUC_LE1_VIS-67070-1-C_20250323T193202.000000Z_01_01_01.00.fits.gz 46
OGLE-2018-BLG-1346 267.83833333333337 -28.551111111111112 2458329.32 1.197 18.064 18.064 EUC_LE1_VIS-67070-1-C_20250323T175626.000000Z_01_01_01.00.fits.gz 112
OGLE-2018-BLG-1354 268.1375 -29.49361111111111 2458337.49 14.746 19.98 19.98 EUC_LE1_VIS-67070-1-C_20250323T205245.000000Z_01_01_01.00.fits.gz 48
OGLE-2018-BLG-1355 267.75458333333336 -29.29555555555556 2458333.38 7.821 19.171 19.171 EUC_LE1_VIS-67070-1-C_20250323T153551.000000Z_01_01_01.00.fits.gz 111
OGLE-2018-BLG-1437 267.4941666666667 -30.258333333333333 2458336.16 4.412 19.408 19.408 EUC_LE1_VIS-67070-1-C_20250323T132336.000000Z_01_01_01.00.fits.gz 130
OGLE-2018-BLG-1493 267.83500000000004 -29.326944444444443 2458341.087 5.154 19.796 19.796 EUC_LE1_VIS-67070-1-C_20250323T154411.000000Z_01_01_01.00.fits.gz 109
OGLE-2018-BLG-1542 268.7158333333333 -30.002222222222223 2458349.204 39.527 18.232 21.588 EUC_LE1_VIS-67070-1-C_20250324T015044.000000Z_01_01_01.00.fits.gz 14
OGLE-2018-BLG-1551 269.3958333333333 -28.4725 2458347.952 1.78 19.898 19.898 EUC_LE1_VIS-67070-1-C_20250324T080834.000000Z_01_01_01.00.fits.gz 88
OGLE-2018-BLG-1552 269.0779166666667 -29.620833333333334 2458348.075 5.842 19.25 21.007 EUC_LE1_VIS-67070-1-C_20250324T035439.000000Z_01_01_01.00.fits.gz 118
OGLE-2018-BLG-1567 268.51666666666665 -30.054722222222225 2458347.951 0.8 18.123 18.123 EUC_LE1_VIS-67070-1-C_20250324T001328.000000Z_01_01_01.00.fits.gz 98
OGLE-2018-BLG-1576 269.185 -29.61416666666667 2458353.269 17.531 18.292 18.292 EUC_LE1_VIS-67070-1-C_20250324T053939.000000Z_01_01_01.00.fits.gz 114
OGLE-2018-BLG-1606 268.2270833333333 -29.16638888888889 2458362.128 24.673 18.725 18.725 EUC_LE1_VIS-67070-1-C_20250323T205245.000000Z_01_01_01.00.fits.gz 95
OGLE-2018-BLG-1624 268.8616666666667 -28.41722222222222 2458405.022 63.564 18.307 19.27 EUC_LE1_VIS-67070-1-C_20250324T062334.000000Z_01_01_01.00.fits.gz 7
OGLE-2018-BLG-1641 269.3229166666667 -28.551944444444445 2458483.98 190.481 19.658 19.658 EUC_LE1_VIS-67070-1-C_20250324T080014.000000Z_01_01_01.00.fits.gz 86
OGLE-2018-BLG-1642 269.27708333333334 -28.436666666666667 2458373.594 10.08 18.717 18.717 EUC_LE1_VIS-67070-1-C_20250324T081654.000000Z_01_01_01.00.fits.gz 92
OGLE-2018-BLG-1643 269.39374999999995 -29.63222222222222 2458371.139 18.235 18.846 20.337 EUC_LE1_VIS-67070-1-C_20250324T060439.000000Z_01_01_01.00.fits.gz 122
OGLE-2018-BLG-1646 268.77250000000004 -30.336944444444445 2458387.686 28.121 17.554 17.554 EUC_LE1_VIS-67070-1-C_20250324T013404.000000Z_01_01_01.00.fits.gz 41
OGLE-2018-BLG-1716 268.6820833333333 -28.46833333333333 2458385.896 2.734 19.963 19.963 EUC_LE1_VIS-67070-1-C_20250324T061514.000000Z_01_01_01.00.fits.gz 3
OGLE-2018-BLG-1719 268.55875 -28.189722222222223 2458511.965 120.288 18.458 18.458 EUC_LE1_VIS-67070-1-C_20250323T203342.000000Z_01_01_01.00.fits.gz 76
OGLE-2018-BLG-1720 268.69791666666663 -30.030555555555555 2458388.388 20.431 17.082 17.082 EUC_LE1_VIS-67070-1-C_20250324T014224.000000Z_01_01_01.00.fits.gz 14
OGLE-2018-BLG-1721 268.1058333333333 -29.86027777777777 2458387.715 10.105 19.142 19.142 EUC_LE1_VIS-67070-1-C_20250323T231328.000000Z_01_01_01.00.fits.gz 12
OGLE-2018-BLG-1723 268.725 -29.720277777777778 2458387.749 4.871 19.147 19.147 EUC_LE1_VIS-67070-1-C_20250324T035439.000000Z_01_01_01.00.fits.gz 50
OGLE-2018-BLG-1774 268.77583333333337 -29.981111111111108 2458417.498 17.675 17.034 17.034 EUC_LE1_VIS-67070-1-C_20250324T013404.000000Z_01_01_01.00.fits.gz 8
OGLE-2018-BLG-1775 268.73041666666666 -30.101666666666667 2458437.972 18.263 17.018 17.018 EUC_LE1_VIS-67070-1-C_20250324T015904.000000Z_01_01_01.00.fits.gz 26
OGLE-2018-BLG-1780 269.28208333333333 -29.61027777777777 2458418.584 19.451 15.579 15.579 EUC_LE1_VIS-67070-1-C_20250324T060439.000000Z_01_01_01.00.fits.gz 125
OGLE-2019-BLG-0003 268.22875000000005 -29.01 2458484.979 51.13 18.293 19.088 EUC_LE1_VIS-67070-1-C_20250323T224605.000000Z_01_01_01.00.fits.gz 83
OGLE-2019-BLG-0004 268.0458333333333 -29.050555555555555 2458523.66 2.673 19.763 19.763 EUC_LE1_VIS-67070-1-C_20250323T205245.000000Z_01_01_01.00.fits.gz 6
OGLE-2019-BLG-0005 268.53458333333333 -28.819166666666668 2458522.827 17.447 18.588 18.588 EUC_LE1_VIS-67070-1-C_20250323T204202.000000Z_01_01_01.00.fits.gz 140
OGLE-2019-BLG-0006 268.5333333333333 -28.634166666666665 2458522.599 11.543 19.354 19.354 EUC_LE1_VIS-67070-1-C_20250323T202522.000000Z_01_01_01.00.fits.gz 111
OGLE-2019-BLG-0007 268.0983333333333 -28.892777777777777 2458530.581 33.064 18.977 20.987 EUC_LE1_VIS-67070-1-C_20250323T184842.000000Z_01_01_01.00.fits.gz 66
OGLE-2019-BLG-0012 268.3625 -29.755277777777778 2458518.022 13.289 16.688 16.688 EUC_LE1_VIS-67070-1-C_20250323T223745.000000Z_01_01_01.00.fits.gz 141
OGLE-2019-BLG-0013 267.54291666666666 -29.710555555555555 2458559.863 92.57 18.365 18.89 EUC_LE1_VIS-67070-1-C_20250323T134016.000000Z_01_01_01.00.fits.gz 96
OGLE-2019-BLG-0014 267.9770833333333 -29.30388888888889 2458479.028 77.779 19.527 19.527 EUC_LE1_VIS-67070-1-C_20250323T210105.000000Z_01_01_01.00.fits.gz 29
OGLE-2019-BLG-0015 269.2 -28.28555555555556 2458512.572 86.719 17.471 17.471 EUC_LE1_VIS-67070-1-C_20250324T082514.000000Z_01_01_01.00.fits.gz 79
OGLE-2019-BLG-0172 268.0183333333333 -30.41111111111111 2458585.945 115.33 18.542 18.542 EUC_LE1_VIS-67070-1-C_20250323T233008.000000Z_01_01_01.00.fits.gz 65
OGLE-2019-BLG-0177 268.7533333333334 -28.948055555555555 2458569.952 138.529 18.23 20.484 EUC_LE1_VIS-67070-1-C_20250324T061514.000000Z_01_01_01.00.fits.gz 50
OGLE-2019-BLG-0193 268.0554166666667 -29.12388888888889 2458546.156 27.314 18.404 18.404 EUC_LE1_VIS-67070-1-C_20250323T210925.000000Z_01_01_01.00.fits.gz 18
OGLE-2019-BLG-0195 267.3625 -28.53527777777778 2458550.048 435.311 20.799 24.448 EUC_LE1_VIS-67070-1-C_20250323T161946.000000Z_01_01_01.00.fits.gz 45
OGLE-2019-BLG-0241 268.5445833333333 -29.65583333333333 2458607.391 94.865 18.645 18.645 EUC_LE1_VIS-67070-1-C_20250323T224605.000000Z_01_01_01.00.fits.gz 135
OGLE-2019-BLG-0313 267.9066666666667 -28.543333333333337 2458560.892 7.416 19.705 19.705 EUC_LE1_VIS-67070-1-C_20250323T185702.000000Z_01_01_01.00.fits.gz 28
OGLE-2019-BLG-0364 267.80125000000004 -28.51833333333333 2458564.837 6.646 19.357 21.272 EUC_LE1_VIS-67070-1-C_20250323T180446.000000Z_01_01_01.00.fits.gz 112
OGLE-2019-BLG-0431 267.9245833333334 -29.628888888888888 2458580.67 17.405 19.244 19.244 EUC_LE1_VIS-67070-1-C_20250323T211745.000000Z_01_01_01.00.fits.gz 61
OGLE-2019-BLG-0449 268.46 -29.26722222222222 2458598.616 27.074 17.676 17.676 EUC_LE1_VIS-67070-1-C_20250323T224605.000000Z_01_01_01.00.fits.gz 104
OGLE-2019-BLG-0450 267.9245833333334 -29.27472222222222 2458633.501 87.552 19.498 19.498 EUC_LE1_VIS-67070-1-C_20250323T210925.000000Z_01_01_01.00.fits.gz 26
OGLE-2019-BLG-0455 268.8645833333333 -30.516111111111112 2458596.119 41.756 16.553 16.553 EUC_LE1_VIS-67070-1-C_20250324T015044.000000Z_01_01_01.00.fits.gz 66
OGLE-2019-BLG-0481 268.8379166666668 -29.40361111111111 2458587.094 14.851 17.624 17.624 EUC_LE1_VIS-67070-1-C_20250324T041939.000000Z_01_01_01.00.fits.gz 32
OGLE-2019-BLG-0529 269.20958333333334 -29.255277777777778 2458598.543 14.161 17.007 17.007 EUC_LE1_VIS-67070-1-C_20250324T053939.000000Z_01_01_01.00.fits.gz 92
OGLE-2019-BLG-0626 267.5875 -29.76722222222222 2458606.794 8.246 18.554 18.554 EUC_LE1_VIS-67070-1-C_20250323T134016.000000Z_01_01_01.00.fits.gz 90
OGLE-2019-BLG-0655 269.40875 -29.77 2458626.197 50.919 18.465 18.465 EUC_LE1_VIS-67070-1-C_20250324T053939.000000Z_01_01_01.00.fits.gz 136
OGLE-2019-BLG-0669 268.53875 -30.308055555555555 2458609.861 11.668 19.14 19.14 EUC_LE1_VIS-67070-1-C_20250324T005828.000000Z_01_01_01.00.fits.gz 123
OGLE-2019-BLG-0696 268.5908333333333 -29.139722222222225 2458614.875 1.0 17.127 17.127 EUC_LE1_VIS-67070-1-C_20250323T225425.000000Z_01_01_01.00.fits.gz 85
OGLE-2019-BLG-0772 268.51666666666665 -28.42833333333333 2458626.96 1.758 20.002 20.002 EUC_LE1_VIS-67070-1-C_20250323T202522.000000Z_01_01_01.00.fits.gz 86
OGLE-2019-BLG-0838 268.55249999999995 -28.954166666666666 2458647.917 17.95 17.317 17.317 EUC_LE1_VIS-67070-1-C_20250323T225425.000000Z_01_01_01.00.fits.gz 76
OGLE-2019-BLG-0848 268.76708333333335 -29.90722222222222 2458647.541 22.51 18.225 18.225 EUC_LE1_VIS-67070-1-C_20250324T014224.000000Z_01_01_01.00.fits.gz 5
OGLE-2019-BLG-0907 268.52416666666664 -30.168333333333333 2458642.645 3.324 18.379 18.379 EUC_LE1_VIS-67070-1-C_20250324T005828.000000Z_01_01_01.00.fits.gz 111
OGLE-2019-BLG-0972 268.08375 -29.58972222222222 2458660.797 0.234 19.418 19.418 EUC_LE1_VIS-67070-1-C_20250323T205245.000000Z_01_01_01.00.fits.gz 54
OGLE-2019-BLG-1003 267.8179166666667 -30.179166666666667 2458664.129 7.846 19.779 19.779 EUC_LE1_VIS-67070-1-C_20250323T133156.000000Z_01_01_01.00.fits.gz 121
OGLE-2019-BLG-1052 268.1533333333333 -30.086944444444445 2458672.965 5.182 18.685 18.685 EUC_LE1_VIS-67070-1-C_20250323T232148.000000Z_01_01_01.00.fits.gz 36
OGLE-2019-BLG-1089 268.50333333333333 -29.30361111111112 2458675.47 3.065 16.565 20.216 EUC_LE1_VIS-67070-1-C_20250323T224605.000000Z_01_01_01.00.fits.gz 98
OGLE-2019-BLG-1130 267.31875 -30.093888888888888 2458686.401 4.65 17.702 20.068 EUC_LE1_VIS-67070-1-C_20250323T112956.000000Z_01_01_01.00.fits.gz 45
OGLE-2019-BLG-1141 268.55375 -28.851944444444445 2458686.835 8.331 19.714 19.714 EUC_LE1_VIS-67070-1-C_20250323T203342.000000Z_01_01_01.00.fits.gz 135
OGLE-2019-BLG-1149 268.12416666666667 -29.035833333333336 2458688.354 1.473 19.397 19.397 EUC_LE1_VIS-67070-1-C_20250323T211745.000000Z_01_01_01.00.fits.gz 12
OGLE-2019-BLG-1169 267.6995833333333 -29.595 2458690.264 117.271 19.007 21.707 EUC_LE1_VIS-67070-1-C_20250323T154411.000000Z_01_01_01.00.fits.gz 137
OGLE-2019-BLG-1170 267.3475 -29.81416666666667 2458685.831 7.87 18.021 18.021 EUC_LE1_VIS-67070-1-C_20250323T114656.000000Z_01_01_01.00.fits.gz 23
OGLE-2019-BLG-1173 269.14458333333334 -28.433611111111112 2458689.275 52.392 18.918 21.211 EUC_LE1_VIS-67070-1-C_20250324T082514.000000Z_01_01_01.00.fits.gz 96
OGLE-2019-BLG-1290 267.35041666666666 -28.5625 2458721.021 36.558 20.77 20.77 EUC_LE1_VIS-67070-1-C_20250323T161126.000000Z_01_01_01.00.fits.gz 45
OGLE-2019-BLG-1329 268.70875 -29.04111111111112 2458714.295 8.566 18.742 18.742 EUC_LE1_VIS-67070-1-C_20250324T062334.000000Z_01_01_01.00.fits.gz 61
OGLE-2019-BLG-1344 268.3954166666667 -30.44361111111111 2458722.716 33.405 18.849 18.849 EUC_LE1_VIS-67070-1-C_20250324T005828.000000Z_01_01_01.00.fits.gz 139
OGLE-2019-BLG-1474 268.5195833333333 -28.859722222222224 2458753.423 1.044 17.478 17.478 EUC_LE1_VIS-67070-1-C_20250323T204202.000000Z_01_01_01.00.fits.gz 140
OGLE-2019-BLG-1499 268.52166666666665 -29.74 2458763.597 4.316 17.778 17.778 EUC_LE1_VIS-67070-1-C_20250324T010648.000000Z_01_01_01.00.fits.gz 75
OGLE-2019-BLG-1510 268.5845833333333 -29.099166666666665 2458783.741 0.726 14.676 14.676 EUC_LE1_VIS-67070-1-C_20250323T223745.000000Z_01_01_01.00.fits.gz 73
OGLE-2019-BLG-1511 268.6745833333333 -28.881944444444446 2458807.638 28.457 18.364 18.364 EUC_LE1_VIS-67070-1-C_20250324T063154.000000Z_01_01_01.00.fits.gz 49
OGLE-2019-BLG-1512 268.37625 -30.21555555555556 2458790.745 30.072 17.901 20.267 EUC_LE1_VIS-67070-1-C_20250324T012328.000000Z_01_01_01.00.fits.gz 132
OGLE-2019-BLG-1513 268.56375 -29.96472222222222 2458785.644 46.424 19.406 20.863 EUC_LE1_VIS-67070-1-C_20250324T005828.000000Z_01_01_01.00.fits.gz 85
OGLE-2019-BLG-1514 268.4145833333333 -29.584166666666665 2458783.208 7.554 18.961 18.961 EUC_LE1_VIS-67070-1-C_20250323T224605.000000Z_01_01_01.00.fits.gz 126
OGLE-2019-BLG-1515 267.2425 -29.744444444444447 2458787.844 9.719 18.344 18.344 EUC_LE1_VIS-67070-1-C_20250323T115516.000000Z_01_01_01.00.fits.gz 18
OGLE-2019-BLG-1516 268.9925 -28.58277777777778 2458807.433 248.204 19.046 20.435 EUC_LE1_VIS-67070-1-C_20250324T063154.000000Z_01_01_01.00.fits.gz 34
OGLE-2019-BLG-1518 268.86 -29.7275 2458785.63 25.873 19.3 19.3 EUC_LE1_VIS-67070-1-C_20250324T041939.000000Z_01_01_01.00.fits.gz 65
OGLE-2019-BLG-1520 268.865 -29.065 2458786.378 27.725 19.67 19.67 EUC_LE1_VIS-67070-1-C_20250324T041939.000000Z_01_01_01.00.fits.gz 6
OGLE-2019-BLG-1521 269.11625000000004 -30.52694444444444 2458794.168 10.138 16.633 16.633 EUC_LE1_VIS-67070-1-C_20250324T033544.000000Z_01_01_01.00.fits.gz 143
OGLE-2022-BLG-0002 267.9195833333334 -30.26833333333333 2459836.74 5.251 20.286 20.286 EUC_LE1_VIS-67070-1-C_20250323T231328.000000Z_01_01_01.00.fits.gz 39
